alpha,beta,chain
0.19482304,0.0061200312,chain_0
0.20606385,0.008207306,chain_0
0.18263306,0.0064800056,chain_0
0.21759748,0.01320542,chain_0
0.2025153,0.010125487,chain_0
0.2085883,0.009399731,chain_0
0.20152515,0.009899542,chain_0
0.18517184,0.008186762,chain_0
0.19196248,0.004781455,chain_0
0.193407,0.00736405,chain_0
0.18421206,0.006660702,chain_0
0.18505417,0.0046331715,chain_0
0.1804043,0.006436136,chain_0
0.19241469,0.0065876557,chain_0
0.19492672,0.004884601,chain_0
0.19390152,0.009336656,chain_0
0.1889527,0.0073560695,chain_0
0.19985843,0.008162171,chain_0
0.17894185,0.010348011,chain_0
0.21215416,0.0042761797,chain_0
0.19309357,0.0054655685,chain_0
0.20081688,0.007965973,chain_0
0.20040175,0.007756927,chain_0
0.19535863,0.0063801208,chain_0
0.19648486,0.007408781,chain_0
0.18279706,0.012965606,chain_0
0.18177302,0.008926938,chain_0
0.19794825,0.007638022,chain_0
0.19883291,0.008808287,chain_0
0.19616349,0.006492207,chain_0
0.19525899,0.008910629,chain_0
0.20233913,0.007574381,chain_0
0.19806032,0.003116861,chain_0
0.19785221,0.006487166,chain_0
0.18634613,0.008492784,chain_0
0.18948472,0.0072576427,chain_0
0.18689287,0.0065826504,chain_0
0.20665671,0.005638026,chain_0
0.19184525,0.007940639,chain_0
0.21019106,0.004965342,chain_0
0.20729321,0.008259052,chain_0
0.19333583,0.0065315077,chain_0
0.18817247,0.013192839,chain_0
0.21613681,0.0059373435,chain_0
0.19053507,0.005201421,chain_0
0.19426996,0.0076014446,chain_0
0.19130504,0.008576021,chain_0
0.19796817,0.0062759547,chain_0
0.19949417,0.0056995125,chain_0
0.20646083,0.006878571,chain_0
0.19384454,0.009301072,chain_0
0.21228252,0.004097115,chain_0
0.17918797,0.006049406,chain_0
0.21362591,0.008921027,chain_0
0.19028996,0.008316743,chain_0
0.18780184,0.0066171265,chain_0
0.19524647,0.009918522,chain_0
0.17896898,0.008670292,chain_0
0.18615502,0.009348145,chain_0
0.18967597,0.0075503574,chain_0
0.19308425,0.007425513,chain_0
0.20245922,0.0042524687,chain_0
0.19429377,0.008444443,chain_0
0.19905344,0.00522795,chain_0
0.18373974,0.013326716,chain_0
0.18291236,0.010171052,chain_0
0.1844119,0.009990558,chain_0
0.17978193,0.009027464,chain_0
0.19868276,0.009381869,chain_0
0.19538689,0.00343338,chain_0
0.20914538,0.0057458417,chain_0
0.198006,0.009602224,chain_0
0.1959964,0.0040125297,chain_0
0.19143455,0.007097201,chain_0
0.17032035,0.0135363545,chain_0
0.15733635,0.011099518,chain_0
0.16789214,0.0074689398,chain_0
0.19378659,0.0054220525,chain_0
0.18163988,0.0068064807,chain_0
0.18402517,0.005481356,chain_0
0.20175076,0.007507714,chain_0
0.18282105,0.008472753,chain_0
0.19197483,0.004922179,chain_0
0.19839415,0.0037243671,chain_0
0.19252865,0.016045038,chain_0
0.20896406,0.0072651287,chain_0
0.21286729,0.0055932146,chain_0
0.19509816,0.0071264026,chain_0
0.19874443,0.003586093,chain_0
0.18580608,0.005561964,chain_0
0.1939146,0.0063720546,chain_0
0.19004163,0.0048613045,chain_0
0.1909316,0.0046656285,chain_0
0.19444637,0.009470559,chain_0
0.18113168,0.014842156,chain_0
0.2060935,0.008795129,chain_0
0.18319389,0.008919032,chain_0
0.21819317,0.004799878,chain_0
0.1798896,0.006492625,chain_0
0.19639607,0.007060961,chain_0
0.20499822,0.0065039224,chain_0
0.20306918,0.013375411,chain_0
0.20030144,0.0076187067,chain_0
0.21531956,0.0071892203,chain_0
0.1855864,0.008313326,chain_0
0.18353514,0.0061489316,chain_0
0.19622128,0.009672571,chain_0
0.19885185,0.0057077263,chain_0
0.17475048,0.0056958175,chain_0
0.20405576,0.007996204,chain_0
0.19208382,0.0067823017,chain_0
0.18040906,0.009757968,chain_0
0.17849168,0.0075942026,chain_0
0.19494638,0.006925605,chain_0
0.19070303,0.0074701724,chain_0
0.19493221,0.004968395,chain_0
0.20256418,0.008264245,chain_0
0.19115768,0.0057000234,chain_0
0.19866171,0.003577103,chain_0
0.17261513,0.008176053,chain_0
0.20060554,0.008286212,chain_0
0.1985678,0.007935495,chain_0
0.20506936,0.0057909456,chain_0
0.17118695,0.008153787,chain_0
0.19939509,0.006477275,chain_0
0.18599631,0.007176161,chain_0
0.19700716,0.005395153,chain_0
0.1966753,0.010852805,chain_0
0.19921955,0.007806095,chain_0
0.18216668,0.006631255,chain_0
0.1880161,0.009316083,chain_0
0.19975086,0.0049119797,chain_0
0.2040675,0.0050302413,chain_0
0.21134062,0.0066097756,chain_0
0.19837002,0.0036685832,chain_0
0.1926275,0.0060670185,chain_0
0.19637439,0.0042881966,chain_0
0.193951,0.007242525,chain_0
0.19939055,0.005506408,chain_0
0.19880372,0.007091738,chain_0
0.18704271,0.00991534,chain_0
0.19049582,0.008310642,chain_0
0.20473403,0.00898818,chain_0
0.18987243,0.0047293133,chain_0
0.19621249,0.0049939905,chain_0
0.19532904,0.013544923,chain_0
0.19337776,0.009398687,chain_0
0.18906654,0.006023695,chain_0
0.19479801,0.00948148,chain_0
0.19609328,0.007758044,chain_0
0.18908826,0.005920378,chain_0
0.20849118,0.004647911,chain_0
0.19307093,0.0036206115,chain_0
0.1915009,0.008744413,chain_0
0.20002043,0.006448433,chain_0
0.18018581,0.0108171925,chain_0
0.1808691,0.009504507,chain_0
0.18997616,0.0106543945,chain_0
0.18616115,0.005154581,chain_0
0.20460437,0.0057316613,chain_0
0.17493589,0.00530637,chain_0
0.18406287,0.008567176,chain_0
0.19620225,0.0059030363,chain_0
0.18589582,0.0077610635,chain_0
0.19407146,0.005082195,chain_0
0.1794427,0.009163284,chain_0
0.19025514,0.0067567625,chain_0
0.19048156,0.006698713,chain_0
0.19862545,0.0063623902,chain_0
0.19386518,0.0077050007,chain_0
0.21048169,0.01193766,chain_0
0.1811181,0.005837244,chain_0
0.19575536,0.008714339,chain_0
0.19923748,0.008075719,chain_0
0.19046886,0.007822446,chain_0
0.18558122,0.011315987,chain_0
0.18084976,0.0053942273,chain_0
0.18613876,0.006158477,chain_0
0.17572306,0.011238718,chain_0
0.18793744,0.0097806025,chain_0
0.19506714,0.008063036,chain_0
0.19754395,0.005926256,chain_0
0.18066359,0.007962281,chain_0
0.17862885,0.009566672,chain_0
0.1864354,0.010343467,chain_0
0.16654493,0.0049931663,chain_0
0.18778878,0.0038530717,chain_0
0.18228643,0.007907615,chain_0
0.18607289,0.00877611,chain_0
0.1966623,0.008098698,chain_0
0.19737194,0.0055295625,chain_0
0.19481839,0.0035653715,chain_0
0.18834236,0.007959942,chain_0
0.19467887,0.0071513373,chain_0
0.2142265,0.004940412,chain_0
0.19727506,0.0044102585,chain_0
0.17662042,0.0035285417,chain_0
0.19129917,0.008908279,chain_0
0.19230306,0.006019595,chain_0
0.20413494,0.006938903,chain_0
0.19725464,0.001880694,chain_0
0.19806035,0.0017995407,chain_0
0.19051568,0.009881192,chain_0
0.19034007,0.0078060394,chain_0
0.20315579,0.006387143,chain_0
0.20653428,0.008916124,chain_0
0.20709206,0.007772919,chain_0
0.20703629,0.009171686,chain_0
0.19247144,0.0043199644,chain_0
0.20680521,0.006169396,chain_0
0.18032707,0.0056967926,chain_0
0.1769974,0.008476297,chain_0
0.18315154,0.010165447,chain_0
0.18989763,0.005492077,chain_0
0.19193052,0.006799571,chain_0
0.19111958,0.014329427,chain_0
0.19988607,0.013123376,chain_0
0.19005047,0.005294229,chain_0
0.17545263,0.010270107,chain_0
0.1993555,0.009584447,chain_0
0.20017849,0.007909165,chain_0
0.203602,0.004420666,chain_0
0.20098278,0.0072903126,chain_0
0.1959866,0.007882114,chain_0
0.19283159,0.008426519,chain_0
0.19045976,0.009085041,chain_0
0.18999363,0.0107195405,chain_0
0.18213698,0.0069281054,chain_0
0.21396916,0.0063780886,chain_0
0.18249802,0.0066944375,chain_0
0.18237934,0.009134208,chain_0
0.1985039,0.0081470795,chain_0
0.21467227,0.004361144,chain_0
0.20491855,0.009083754,chain_0
0.19038934,0.012276642,chain_0
0.19893636,0.008843002,chain_0
0.19679826,0.009186432,chain_0
0.19371453,0.0052192695,chain_0
0.1962268,0.00866121,chain_0
0.18495655,0.005654088,chain_0
0.21793932,0.0055925744,chain_0
0.1910371,0.0061293826,chain_0
0.21482252,0.0076367473,chain_0
0.1802559,0.008132839,chain_0
0.17914324,0.0047428566,chain_0
0.18262242,0.0066447738,chain_0
0.19333296,0.0077150334,chain_0
0.16530263,0.012852726,chain_0
0.18398938,0.009589106,chain_0
0.20122167,0.009630521,chain_0
0.18111826,0.0061837807,chain_0
0.17754067,0.006760172,chain_0
0.18369108,0.0058724037,chain_0
0.191926,0.006087672,chain_0
0.2131331,0.00441854,chain_0
0.19836576,0.005673777,chain_0
0.21206614,0.0044126464,chain_0
0.17911984,0.00484162,chain_0
0.20125854,0.009119307,chain_0
0.19145173,0.0080191875,chain_0
0.19062662,0.008163198,chain_0
0.20363244,0.0042598825,chain_0
0.20017195,0.0024942688,chain_0
0.20251542,0.007038811,chain_0
0.20051584,0.010874614,chain_0
0.1825783,0.008080132,chain_0
0.19746038,0.0032943399,chain_0
0.19652511,0.0057999296,chain_0
0.19552301,0.0056671686,chain_0
0.2102131,0.013061141,chain_0
0.20096031,0.007971892,chain_0
0.2176606,0.0075037736,chain_0
0.18974106,0.0127889495,chain_0
0.19007297,0.00426023,chain_0
0.19178021,0.009169115,chain_0
0.21832126,0.007582125,chain_0
0.19112343,0.007980556,chain_0
0.18524255,0.0074773245,chain_0
0.20465896,0.007971098,chain_0
0.19217776,0.0064110225,chain_0
0.17379387,0.0060202926,chain_0
0.1959824,0.008421101,chain_0
0.19807297,0.0054595983,chain_0
0.19055662,0.0064482824,chain_0
0.17961852,0.010968704,chain_0
0.20263518,0.012351543,chain_0
0.18620066,0.0072554043,chain_0
0.1766185,0.005727088,chain_0
0.19815214,0.006947753,chain_0
0.19687772,0.008651357,chain_0
0.17538321,0.0050591626,chain_0
0.19384962,0.0033158157,chain_0
0.19917156,0.0035668698,chain_0
0.19521466,0.009306853,chain_0
0.22361743,0.006220598,chain_0
0.1929888,0.004390158,chain_0
0.19379134,0.009668458,chain_0
0.18943386,0.005709569,chain_0
0.2269999,0.009694046,chain_0
0.190511,0.0074600414,chain_0
0.19802177,0.0071928687,chain_0
0.20163976,0.0052506044,chain_0
0.18119028,0.0069587873,chain_0
0.19936207,0.008010932,chain_0
0.1776582,0.012088259,chain_0
0.18940942,0.008975819,chain_0
0.19393736,0.0067722932,chain_0
0.21451972,0.0057945475,chain_0
0.18830974,0.010050849,chain_0
0.20134655,0.0046899323,chain_0
0.2020719,0.008076562,chain_0
0.19328944,0.008059969,chain_0
0.20065634,0.0088193985,chain_0
0.19299029,0.0048728855,chain_0
0.19152468,0.00717818,chain_0
0.19040695,0.008025695,chain_0
0.18948042,0.0064101485,chain_0
0.19554602,0.008045109,chain_0
0.17214116,0.0067418357,chain_0
0.18975878,0.0054770266,chain_0
0.17596951,0.006819687,chain_0
0.19956969,0.0052410015,chain_0
0.19745567,0.007869728,chain_0
0.18904388,0.014115937,chain_0
0.19176793,0.007420349,chain_0
0.2089644,0.008314138,chain_0
0.20805158,0.0070606447,chain_0
0.20675136,0.006521123,chain_0
0.18818365,0.008464701,chain_0
0.18558578,0.010004172,chain_0
0.20133267,0.005075748,chain_0
0.20064409,0.006825709,chain_0
0.18323073,0.0050860425,chain_0
0.19155997,0.008444657,chain_0
0.1755212,0.010641462,chain_0
0.16899206,0.0063708876,chain_0
0.20968579,0.005547074,chain_0
0.1911288,0.008445216,chain_0
0.19886525,0.006316865,chain_0
0.19640626,0.004966718,chain_0
0.18826415,0.0032548467,chain_0
0.1931652,0.008567193,chain_0
0.19311139,0.0043804366,chain_0
0.1895998,0.004917042,chain_0
0.19116601,0.008951443,chain_0
0.19344075,0.011193371,chain_0
0.20789184,0.006449583,chain_0
0.19743288,0.007077603,chain_0
0.20150009,0.0067820754,chain_0
0.19400865,0.008919837,chain_0
0.19037344,0.0137363495,chain_0
0.20426802,0.0052692774,chain_0
0.1885117,0.0069211284,chain_0
0.18878683,0.008130438,chain_0
0.1896132,0.0062502827,chain_0
0.17613979,0.003841668,chain_0
0.21054384,0.0033599285,chain_0
0.20053251,0.006700387,chain_0
0.20582767,0.0063249967,chain_0
0.18738872,0.009243471,chain_0
0.18708178,0.0051252386,chain_0
0.1866891,0.0038343677,chain_0
0.18771099,0.0055894926,chain_0
0.20069559,0.0062854183,chain_0
0.19116575,0.0071764756,chain_0
0.20035324,0.0072842385,chain_0
0.18774304,0.0070334263,chain_0
0.20543042,0.007209849,chain_0
0.18176681,0.0027212969,chain_0
0.19618215,0.012405865,chain_0
0.18460979,0.011472121,chain_0
0.1771433,0.005628775,chain_0
0.19822587,0.008023245,chain_0
0.1988686,0.010743285,chain_0
0.21194448,0.007005685,chain_0
0.18001597,0.0088861,chain_0
0.23484658,0.006744128,chain_0
0.1873699,0.0066822227,chain_0
0.18454026,0.010312372,chain_0
0.18384305,0.003796406,chain_0
0.18218559,0.008400017,chain_0
0.19357942,0.0040366678,chain_0
0.19261336,0.0065389182,chain_0
0.18487878,0.008340528,chain_0
0.19809583,0.013794419,chain_0
0.1893282,0.004278903,chain_0
0.18493223,0.009565491,chain_0
0.2148832,0.008852275,chain_0
0.18804006,0.004972071,chain_0
0.19657116,0.00731587,chain_0
0.20073397,0.007568871,chain_0
0.1753971,0.010449545,chain_0
0.2068875,0.006733505,chain_0
0.18454826,0.006065205,chain_0
0.18493834,0.0040738503,chain_0
0.20451061,0.009710595,chain_0
0.20378833,0.008727163,chain_0
0.1685012,0.0077108922,chain_0
0.16500993,0.0062448937,chain_0
0.19805574,0.009292485,chain_0
0.18654127,0.0066830227,chain_0
0.17961432,0.0045173517,chain_0
0.2058398,0.008416821,chain_0
0.18698047,0.01018586,chain_0
0.18660755,0.0058048824,chain_0
0.20321791,0.015238903,chain_0
0.2034895,0.005263336,chain_0
0.19510865,0.005011782,chain_0
0.18618323,0.0075392085,chain_0
0.21232755,0.012624052,chain_0
0.1915641,0.004393507,chain_0
0.18458445,0.007688078,chain_0
0.18102905,0.0068156784,chain_0
0.19351204,0.0047167935,chain_0
0.18688247,0.010307181,chain_0
0.1773207,0.004698438,chain_0
0.18438253,0.0074525396,chain_0
0.2065394,0.0056170714,chain_0
0.19654259,0.0034840505,chain_0
0.1914712,0.008766089,chain_0
0.19944416,0.0064405785,chain_0
0.1947357,0.009636658,chain_0
0.22462237,0.008038862,chain_0
0.18305963,0.006599449,chain_0
0.18093944,0.015175005,chain_0
0.19760104,0.009687,chain_0
0.19967262,0.009578211,chain_0
0.19288385,0.006353253,chain_0
0.19534788,0.004964646,chain_0
0.18458503,0.010997939,chain_0
0.19400497,0.01432164,chain_0
0.18445994,0.0067866985,chain_0
0.22206406,0.009842565,chain_0
0.1958312,0.006496933,chain_0
0.18059991,0.010545995,chain_0
0.19052508,0.0049185283,chain_0
0.1861366,0.008326477,chain_0
0.18646383,0.005932173,chain_0
0.20139079,0.010330794,chain_0
0.18249598,0.012302274,chain_0
0.21506052,0.0059268465,chain_0
0.20106643,0.0055843033,chain_0
0.19754691,0.012910643,chain_0
0.18704505,0.008043394,chain_0
0.20203847,0.008936687,chain_0
0.19859333,0.0074466392,chain_0
0.19778162,0.006521229,chain_0
0.18737613,0.0039620036,chain_0
0.19500032,0.0030165678,chain_0
0.19934204,0.004599405,chain_0
0.196321,0.0036900768,chain_0
0.19608542,0.006964925,chain_0
0.18517107,0.0057283225,chain_0
0.1866503,0.005913866,chain_0
0.18495393,0.0044616945,chain_0
0.18496571,0.006427852,chain_0
0.17981195,0.0053993766,chain_0
0.19383273,0.01033651,chain_0
0.18027505,0.0073847724,chain_0
0.19920643,0.008218107,chain_0
0.20065406,0.007534378,chain_0
0.18975237,0.011377972,chain_0
0.18388113,0.006086502,chain_0
0.20566133,0.004307526,chain_0
0.20079984,0.008575714,chain_0
0.18029201,0.004615705,chain_0
0.19914797,0.0047338526,chain_0
0.19537567,0.015296854,chain_0
0.17523764,0.010941353,chain_0
0.19714332,0.004161835,chain_0
0.17825201,0.0077065914,chain_0
0.2017048,0.009350757,chain_0
0.18634798,0.010258145,chain_0
0.20540263,0.010171746,chain_0
0.19238342,0.0056328536,chain_0
0.17989923,0.011479563,chain_0
0.18840815,0.0084753595,chain_0
0.21233828,0.007760697,chain_0
0.19071989,0.010537178,chain_0
0.19324316,0.0072965203,chain_0
0.18117508,0.008210085,chain_0
0.18577346,0.0058510774,chain_0
0.19759123,0.008000457,chain_0
0.18552336,0.009645553,chain_0
0.19518186,0.008203921,chain_0
0.19000503,0.007939045,chain_0
0.19457349,0.009024447,chain_0
0.18865749,0.011130274,chain_0
0.20756774,0.00570808,chain_0
0.17723508,0.008975164,chain_0
0.19698197,0.008946652,chain_0
0.19613223,0.0073521417,chain_0
0.18923245,0.007424536,chain_0
0.20476124,0.004321403,chain_0
0.20758225,0.009668099,chain_0
0.20763552,0.00735142,chain_0
0.19497736,0.009643204,chain_0
0.19686484,0.0063466732,chain_0
0.19334239,0.0074542523,chain_0
0.19737098,0.012649776,chain_0
0.20662755,0.008593422,chain_0
0.19912724,0.0034414756,chain_0
0.18705684,0.006278095,chain_0
0.1941917,0.0050584916,chain_0
0.19097474,0.012624558,chain_0
0.1923082,0.008037026,chain_0
0.19398393,0.00513366,chain_0
0.16665292,0.009505676,chain_0
0.18217435,0.009155265,chain_0
0.18677467,0.009355088,chain_0
0.18780139,0.0064015803,chain_0
0.18859813,0.0121327415,chain_0
0.18859813,0.0121327415,chain_0
0.18261464,0.005436395,chain_0
0.18801981,0.012349087,chain_0
0.20643505,0.005361805,chain_0
0.19337781,0.0059182188,chain_0
0.20245776,0.007964267,chain_0
0.19364385,0.0032702575,chain_0
0.18951896,0.007339084,chain_0
0.18833971,0.0076918113,chain_0
0.20080382,0.005704978,chain_0
0.20359795,0.0057497253,chain_0
0.18923463,0.0049543446,chain_0
0.18228975,0.00766584,chain_0
0.1899959,0.0120950565,chain_0
0.18236013,0.008605248,chain_0
0.20077205,0.009101105,chain_0
0.19119123,0.0070429607,chain_0
0.21314114,0.00410252,chain_0
0.1884973,0.008256706,chain_0
0.2047288,0.0055380617,chain_0
0.18739456,0.0043715145,chain_0
0.19967681,0.009614342,chain_0
0.20990925,0.0067499513,chain_0
0.18847415,0.0040966226,chain_0
0.20277947,0.0077748094,chain_0
0.18407463,0.009488829,chain_0
0.20077008,0.0066627287,chain_0
0.19964495,0.0052008955,chain_0
0.19479842,0.00752066,chain_0
0.20150745,0.0043433,chain_0
0.18862246,0.01365914,chain_0
0.1888514,0.012951647,chain_0
0.18220878,0.0061968276,chain_0
0.1839825,0.008632652,chain_0
0.1976351,0.008573502,chain_0
0.2048463,0.015612607,chain_0
0.19599845,0.0061136377,chain_0
0.18661189,0.0051646605,chain_0
0.18177862,0.008375536,chain_0
0.19035627,0.007988285,chain_0
0.19029056,0.010637262,chain_0
0.21106482,0.004334412,chain_0
0.18176164,0.009917539,chain_0
0.16227275,0.007993239,chain_0
0.20102634,0.007893107,chain_0
0.21399285,0.011131151,chain_0
0.1997968,0.009994636,chain_0
0.17692895,0.0030129566,chain_0
0.21625754,0.0056292126,chain_0
0.21282697,0.0054987543,chain_0
0.17977177,0.002994293,chain_0
0.20547621,0.012701393,chain_0
0.21096115,0.003721667,chain_0
0.19026202,0.004321324,chain_0
0.18882653,0.0062346673,chain_0
0.20015882,0.010185161,chain_0
0.19078287,0.008425446,chain_0
0.20447782,0.0063313483,chain_0
0.18823099,0.0052408343,chain_0
0.16734841,0.0043401243,chain_0
0.17876816,0.004202862,chain_0
0.18578012,0.0067615355,chain_0
0.18369901,0.0058746864,chain_0
0.21337202,0.007308527,chain_0
0.19471817,0.009217545,chain_0
0.19038989,0.008022098,chain_0
0.18211128,0.01125096,chain_0
0.20262842,0.0049300436,chain_0
0.20448168,0.0076872683,chain_0
0.21402727,0.007820928,chain_0
0.20680054,0.009641489,chain_0
0.18969126,0.00740812,chain_0
0.19481976,0.013479036,chain_0
0.19109064,0.005100685,chain_0
0.19842125,0.00562386,chain_0
0.19905192,0.009847475,chain_0
0.17692742,0.0064086597,chain_0
0.20472184,0.006835933,chain_0
0.18737276,0.008432942,chain_0
0.20580645,0.013156823,chain_0
0.2030785,0.00914878,chain_0
0.19710688,0.006262589,chain_0
0.21422663,0.0067505403,chain_0
0.17754784,0.007267488,chain_0
0.17819901,0.01057194,chain_0
0.20543365,0.0068071783,chain_0
0.18834402,0.0042450456,chain_0
0.18318541,0.003558228,chain_0
0.17720573,0.0044587064,chain_0
0.19328433,0.00795891,chain_0
0.18907784,0.010102088,chain_0
0.19799401,0.0050313734,chain_0
0.20757681,0.010472257,chain_0
0.18244958,0.008122688,chain_0
0.19166036,0.008018518,chain_0
0.2046432,0.011448001,chain_0
0.1792097,0.011613469,chain_0
0.19693379,0.007122319,chain_0
0.17104626,0.012353151,chain_0
0.19525965,0.0070713353,chain_0
0.19683892,0.0071164155,chain_0
0.17581964,0.004278311,chain_0
0.22042301,0.004233069,chain_0
0.18041167,0.008932631,chain_0
0.20249547,0.007135049,chain_0
0.18721557,0.012759651,chain_0
0.18256049,0.007467448,chain_0
0.19504973,0.004705523,chain_0
0.17627966,0.0073183677,chain_0
0.18394424,0.003370479,chain_0
0.19265266,0.0117075015,chain_0
0.18215233,0.008452105,chain_0
0.17902045,0.0048778537,chain_0
0.19719206,0.006695804,chain_0
0.20427155,0.004623232,chain_0
0.2147518,0.0043151407,chain_0
0.1886446,0.0047838427,chain_0
0.18490157,0.0086084325,chain_0
0.16243887,0.00791411,chain_0
0.1991784,0.005500097,chain_0
0.201111,0.006793229,chain_0
0.21750905,0.011226089,chain_0
0.19030356,0.008494958,chain_0
0.19618362,0.008393832,chain_0
0.19159822,0.0039003256,chain_0
0.19044329,0.007923214,chain_0
0.18776664,0.008697936,chain_0
0.20961149,0.0060539334,chain_0
0.20178145,0.006660505,chain_0
0.1863699,0.004510578,chain_0
0.19063506,0.006408825,chain_0
0.17853077,0.006464556,chain_0
0.1991785,0.008725824,chain_0
0.18968418,0.003936981,chain_0
0.19053906,0.010683687,chain_0
0.19668967,0.0073634777,chain_0
0.18935126,0.005210442,chain_0
0.19739446,0.008495708,chain_0
0.19106247,0.006372422,chain_0
0.17505918,0.0043133614,chain_0
0.19915178,0.009308987,chain_0
0.18109083,0.0017055974,chain_0
0.19423449,0.0036007946,chain_0
0.1961846,0.0071276836,chain_0
0.19060573,0.0053399233,chain_0
0.19523185,0.006532486,chain_0
0.18633279,0.0037375982,chain_0
0.199913,0.0039787493,chain_0
0.19050518,0.010479774,chain_0
0.2109084,0.004285061,chain_0
0.18923077,0.012516742,chain_0
0.18974878,0.007863921,chain_0
0.19728799,0.0049103736,chain_0
0.1907765,0.006478989,chain_0
0.20962667,0.007604947,chain_0
0.19708145,0.0058136275,chain_0
0.1886731,0.007895,chain_0
0.21104753,0.007489475,chain_0
0.17707752,0.0035719876,chain_0
0.21192177,0.0048092552,chain_0
0.2047641,0.0075362325,chain_0
0.18594894,0.0073876604,chain_0
0.18225463,0.0064701624,chain_0
0.19829649,0.0064117196,chain_0
0.19167045,0.0075738677,chain_0
0.17772818,0.0061630774,chain_0
0.1821842,0.011170194,chain_0
0.17831329,0.010014534,chain_0
0.19868273,0.009480341,chain_0
0.19947518,0.006977001,chain_0
0.17042029,0.0052904887,chain_0
0.17209995,0.0057349093,chain_0
0.19468993,0.0113650495,chain_0
0.18006551,0.0064126584,chain_0
0.17422545,0.009917477,chain_0
0.19711107,0.007858534,chain_0
0.1987474,0.010221675,chain_0
0.21928671,0.009056105,chain_0
0.18681991,0.008794546,chain_0
0.19055448,0.0063067493,chain_0
0.20393766,0.007031572,chain_0
0.19427119,0.0043783654,chain_0
0.19976406,0.008601769,chain_0
0.21034496,0.0071886857,chain_0
0.1715781,0.0060387338,chain_0
0.18433207,0.004944739,chain_0
0.19379021,0.015169457,chain_0
0.18999715,0.009027533,chain_0
0.19624107,0.009974155,chain_0
0.17958556,0.0105512915,chain_0
0.19232012,0.010258199,chain_0
0.19778934,0.0048756143,chain_0
0.19797695,0.00639596,chain_0
0.18702094,0.0044857874,chain_0
0.22081438,0.010777251,chain_0
0.18417914,0.005455804,chain_0
0.20272468,0.006376538,chain_0
0.18244661,0.009727822,chain_0
0.21260813,0.005686938,chain_0
0.19436477,0.00702703,chain_0
0.19484441,0.008962236,chain_0
0.19252767,0.0092020435,chain_0
0.20049791,0.0075529395,chain_0
0.19861895,0.006338432,chain_0
0.20114842,0.0071434067,chain_0
0.18633564,0.008996786,chain_0
0.19446988,0.0067289025,chain_0
0.1897765,0.010188303,chain_0
0.20567264,0.0048344387,chain_0
0.18285261,0.009674444,chain_0
0.20472045,0.0061794976,chain_0
